Timestamp,Transaction_Type,MIN,P50%,P95%,P99%,MAX
22:43:03,PAYMENT,1291,1713,3035,77832,231757
22:43:03,DELIVERY,2770,3330.5,4424,4424,4424
22:43:03,SLEV,1266,1429.5,1784,1948,1948
22:43:03,OSTAT,624,836,923,1005,1005
22:43:05,NEWORD,1661,2578,3727,159480,184066
22:43:05,PAYMENT,1384,1725.5,2328.5,3369,66231
22:43:05,DELIVERY,2939,3357,4101,84833,84833
22:43:05,SLEV,1309,1478.5,1632,1687,1687
22:43:05,OSTAT,632,866,1223.5,1285,1285
22:43:07,NEWORD,1889,2707,5253,175597,255342
22:43:07,PAYMENT,1313,1797,2714,90378,124806
22:43:07,DELIVERY,3013,3682,111916,111916,111916
22:43:07,SLEV,1361,1533,1822,1822,1822
22:43:07,OSTAT,767,918.5,1441,1441,1441
22:43:09,NEWORD,2617,32212,147641,185437,185437
22:43:09,PAYMENT,1840,24334,168094,222769,222769
22:43:09,DELIVERY,7765,117366,335896,335896,335896
22:43:09,SLEV,1520,1520,1520,1520,1520
22:43:09,OSTAT,986,1017.5,1049,1049,1049
22:43:11,NEWORD,15483,22157,192169,198622,198622
22:43:11,PAYMENT,19495,21330,118036,124689,124689
22:43:11,DELIVERY,22439,22439,22439,22439,22439
22:43:11,SLEV,1538,1852,2166,2166,2166
22:43:13,NEWORD,2329,3782,83253,98857,178779
22:43:13,PAYMENT,1473,1964,64779,136043,184675
22:43:13,DELIVERY,4842,6200,202124,202124,202124
22:43:13,SLEV,1384,1611,2285,2285,2285
22:43:13,OSTAT,731,965,1507,1574,1574
22:43:15,NEWORD,2348,3503,172054,247363,260477
22:43:15,PAYMENT,1515,1934.5,62334,106071,108096
22:43:15,DELIVERY,4521,4894,181738,181738,181738
22:43:15,SLEV,1235,1500,1613,1613,1613
22:43:15,OSTAT,645,958.5,1119,1119,1119
22:43:17,NEWORD,2207,3519.5,5560,166846,181431
22:43:17,PAYMENT,1293,1837,3613,96303,276878
22:43:17,DELIVERY,4123,4557,4906,7695,7695
22:43:17,SLEV,1268,1488,1731,1816,1816
22:43:17,OSTAT,647,848,1128,1198,1198
22:43:19,NEWORD,2078,3405,101135,232302,232629
22:43:19,PAYMENT,1405,1852,3004,71846,138810
22:43:19,DELIVERY,4035,5017,5625,5748,5748
22:43:19,SLEV,1364,1501.5,2148,2148,2148
22:43:19,OSTAT,603,944,1332,1458,1458
22:43:21,NEWORD,2131,3310,32307,219759,251408
22:43:21,PAYMENT,1372,1829,2743,162141,163018
22:43:21,DELIVERY,3740,4724,5757,6533,6533
22:43:21,SLEV,1329,1511.5,1863,2092,2092
22:43:21,OSTAT,575,825.5,1362,1544,1544
22:43:23,NEWORD,2033,3273,4574,196793,211250
22:43:23,PAYMENT,1376,1862,2729,67643,154617
22:43:23,DELIVERY,3712,4311,5268,26463,26463
22:43:23,SLEV,1321,1468.5,1662,1662,1662
22:43:23,OSTAT,691,964.5,1277,1358,1358
22:43:25,NEWORD,2238,3131,82555,209072,223081
22:43:25,PAYMENT,1271,1798,2556,67521,205849
22:43:25,DELIVERY,4037,4581.5,8205,8205,8205
22:43:25,SLEV,1324,1486,1603,1603,1603
22:43:25,OSTAT,639,863,1138,1138,1138
22:43:27,NEWORD,2105,3045,3995,9955,67535
22:43:27,PAYMENT,1260,1746,3079,182041,261114
22:43:27,DELIVERY,3469,4057,5279,75162,75162
22:43:27,SLEV,1323,1426.5,1675,1694,1694
22:43:27,OSTAT,609,846.5,1154,1214,1214
22:43:29,NEWORD,1841,2983.5,4654,199040,247573
22:43:29,PAYMENT,1258,1810.5,27438,107213,208228
22:43:29,DELIVERY,3288,4340,4946,4946,4946
22:43:29,SLEV,1203,1439.5,1799,1999,1999
22:43:29,OSTAT,602,847.5,1066,1372,1372
22:43:31,NEWORD,1797,3223,44378,178532,264592
22:43:31,PAYMENT,1406,1888,2731,31184,172298
22:43:31,DELIVERY,3303,4373,4773,5025,5025
22:43:31,SLEV,1401,1640,1884,1884,1884
22:43:31,OSTAT,735,1038,1440,1541,1541
22:43:33,NEWORD,2175,2921,34423,171715,513632
22:43:33,PAYMENT,1442,1941,37348,166007,198849
22:43:33,DELIVERY,3405,4104,4610,4610,4610
22:43:33,SLEV,1179,1536.5,2112,2112,2112
22:43:33,OSTAT,725,952.5,1181,1234,1234
22:43:35,NEWORD,1989,2917.5,12298,109103,198891
22:43:35,PAYMENT,1194,1800,2746,208983,324024
22:43:35,DELIVERY,3263,4147,4318,4345,4345
22:43:35,SLEV,1367,1458,1720,2248,2248
22:43:35,OSTAT,643,954.5,1200,1360,1360
22:43:37,NEWORD,1948,2892,4241,172346,196957
22:43:37,PAYMENT,1381,1818,76039,150720,224053
22:43:37,DELIVERY,3203,3812,4759,4759,4759
22:43:37,SLEV,1356,1520,1674,1910,1910
22:43:37,OSTAT,822,930,1186,1186,1186
22:43:39,NEWORD,1917,2923.5,4244,78017,224702
22:43:39,PAYMENT,1330,1816,48615,222349,293635
22:43:39,DELIVERY,3478,3964,30866,37033,37033
22:43:39,SLEV,1350,1537,1796,1875,1875
22:43:39,OSTAT,659,925.5,1139,1165,1165
22:43:41,NEWORD,2215,2866,176136,188088,188088
22:43:41,PAYMENT,1476,1923,214944,357011,357011
22:43:41,DELIVERY,3271,3271,3271,3271,3271
22:43:41,SLEV,1347,1528.5,2727,2727,2727
22:43:41,OSTAT,740,905,1378,1378,1378
22:43:43,NEWORD,1970,2880,9361,95521,233824
22:43:43,PAYMENT,1298,1791,2490,100673,208135
22:43:43,DELIVERY,2892,3933,4595,82031,82031
22:43:43,SLEV,1320,1542,1842,2130,2130
22:43:43,OSTAT,643,807.5,1171,1171,1171
22:43:45,NEWORD,1787,2837,4167,71582,242617
22:43:45,PAYMENT,1343,1868,3295,192549,221141
22:43:45,DELIVERY,3333,3972.5,4712,61600,61600
22:43:45,SLEV,1419,1551.5,1933,2026,2026
22:43:45,OSTAT,623,937,1416,1421,1421
22:43:47,NEWORD,1916,14170,33351,390035,390035
22:43:47,PAYMENT,1496,21006,207158,389948,389948
22:43:47,DELIVERY,4099,4212,25243,25243,25243
22:43:47,SLEV,1563,1608,1653,1653,1653
22:43:47,OSTAT,940,970.5,1056,1056,1056
22:43:49,NEWORD,1938,2817,70411,135662,219396
22:43:49,PAYMENT,1410,1820.5,22361,166477,329137
22:43:49,DELIVERY,3463,3689,3852,3852,3852
22:43:49,SLEV,1465,1644.5,1769,1769,1769
22:43:49,OSTAT,668,983,1056,1056,1056
22:43:51,NEWORD,1855,2750,4416,138382,233674
22:43:51,PAYMENT,1280,1784.5,87209,196295,203729
22:43:51,DELIVERY,3178,4042,9372,93038,93038
22:43:51,SLEV,1322,1569.5,1707,1734,1734
22:43:51,OSTAT,595,742.5,1382,1452,1452
22:43:53,NEWORD,1865,2855,3920,119117,191313
22:43:53,PAYMENT,1384,1861,2700,145192,198484
22:43:53,DELIVERY,2559,3403,4595,99283,99283
22:43:53,SLEV,1377,1522.5,1883,1883,1883
22:43:53,OSTAT,675,780.5,1657,1657,1657
22:43:55,NEWORD,1772,2720.5,61045,187272,221392
22:43:55,PAYMENT,1185,1722,2405,81490,166358
22:43:55,DELIVERY,3131,3777,4549,4942,4942
22:43:55,SLEV,1378,1558.5,1685,1832,1832
22:43:55,OSTAT,598,872,1009,1050,1050
22:43:57,NEWORD,1784,2680,7088,181801,186324
22:43:57,PAYMENT,1210,1734,2486,106662,198050
22:43:57,DELIVERY,3003,3315.5,4023,4323,4323
22:43:57,SLEV,1360,1477,1619,1693,1693
22:43:57,OSTAT,579,856,1081,1344,1344
22:43:59,NEWORD,1803,2744,40482,200742,256627
22:43:59,PAYMENT,1374,1810,2983,88454,96861
22:43:59,DELIVERY,3289,3606,3830,3857,3857
22:43:59,SLEV,1364,1611,1926,2085,2085
22:43:59,OSTAT,629,811,1033,1295,1295
22:44:01,NEWORD,1631,2599,3539,157265,194127
22:44:01,PAYMENT,1349,1773,6610,114016,145058
22:44:01,DELIVERY,3366,3850,208887,208887,208887
22:44:01,SLEV,1281,1714,2149,2149,2149
22:44:01,OSTAT,623,894,1222,1315,1315
22:44:03,NEWORD,1841,2525,67815,213282,251695
22:44:03,PAYMENT,1293,1736,2148,3962,99040
22:44:03,DELIVERY,2850,3321.5,3708,112902,112902
22:44:03,SLEV,1496,1702,2037,2037,2037
22:44:03,OSTAT,670,814,967,1215,1215
22:44:05,NEWORD,1722,2575,292696,345298,345298
22:44:05,PAYMENT,1434,1685,29968,97537,97537
22:44:05,DELIVERY,3203,3451,3658,3658,3658
22:44:05,SLEV,1453,1481,1623,1623,1623
22:44:05,OSTAT,741,890,1039,1039,1039
22:44:07,NEWORD,1843,2541,4420.5,110019,160066
22:44:07,PAYMENT,1270,1672,2517,67030,192406
22:44:07,DELIVERY,2544,3270,4691,198872,198872
22:44:07,SLEV,1328,1513,2105,2343,2343
22:44:07,OSTAT,685,916,1193,1277,1277
22:44:09,NEWORD,1772,2576,3926,182685,263526
22:44:09,PAYMENT,1255,1732,2546,77035,90990
22:44:09,DELIVERY,2981,3668.5,4581,76688,76688
22:44:09,SLEV,1352,1559,2321,2595,2595
22:44:09,OSTAT,677,878.5,1185,1319,1319
22:44:11,NEWORD,1831,2636.5,35350,233133,240613
22:44:11,PAYMENT,1311,1732,16798,186851,204692
22:44:11,DELIVERY,2755,3200,180271,180271,180271
22:44:11,SLEV,1438,1499.5,1790,1790,1790
22:44:11,OSTAT,710,999,1165,1165,1165
22:44:13,NEWORD,1751,2589,3518,92339,183912
22:44:13,PAYMENT,1281,1734,2711,53804,202634
22:44:13,DELIVERY,2703,3251,5179,172530,172530
22:44:13,SLEV,1374,1606,1965,2503,2503
22:44:13,OSTAT,632,838,939,1117,1117
22:44:15,NEWORD,1828,2628,4189,134670,143197
22:44:15,PAYMENT,1171,1787,2841,67999,117040
22:44:15,DELIVERY,2665,3229.5,3619,164400,164400
22:44:15,SLEV,1307,1485,2003,2866,2866
22:44:15,OSTAT,644,1082,1372,1523,1523
22:44:17,NEWORD,1697,2605,29575,131329,216809
22:44:17,PAYMENT,1435,1761,55009,188843,270216
22:44:17,DELIVERY,2865,3175,3644,3644,3644
22:44:17,SLEV,1333,1494,1665,1665,1665
22:44:17,OSTAT,655,802.5,942,1062,1062
22:44:19,NEWORD,1980,2806,122765,184248,184248
22:44:19,PAYMENT,1552,2035,163147,208084,208084
22:44:19,DELIVERY,3375,3979.5,41498,41498,41498
22:44:19,SLEV,1451,1518.5,1793,1793,1793
22:44:19,OSTAT,785,1048,1198,1198,1198
22:44:21,NEWORD,3444,25333,145327,146066,146066
22:44:21,PAYMENT,6472,104980,198053,202112,202112
22:44:23,NEWORD,1597,2282,10914,196058,277602
22:44:23,PAYMENT,1280,1625,3302,95699,226115
22:44:23,DELIVERY,2709,3140,4015,105300,105300
22:44:23,SLEV,1312,1516,1697,1697,1697
22:44:23,OSTAT,723,908,3012,3012,3012
22:44:25,NEWORD,1609,2392,3203,78155,166526
22:44:25,PAYMENT,1179,1710,2255,84357,200948
22:44:25,DELIVERY,2906,3349,4029,4280,4280
22:44:25,SLEV,1325,1479,1908,2806,2806
22:44:25,OSTAT,638,778.5,1029,1089,1089
22:44:27,NEWORD,1649,2346,3152,71155,100325
22:44:27,PAYMENT,1209,1624,2118,82590,214927
22:44:27,DELIVERY,2483,3134,3944,168166,168166
22:44:27,SLEV,1264,1456,1777,2366,2366
22:44:27,OSTAT,652,865,1039,1370,1370
22:44:29,NEWORD,1815,2414.5,3211,83152,180496
22:44:29,PAYMENT,1231,1704,2671,178563,179526
22:44:29,DELIVERY,2806,3136.5,94764,129486,129486
22:44:29,SLEV,1292,1492,1661,1661,1661
22:44:29,OSTAT,630,811,988,1155,1155
22:44:31,NEWORD,1643,2428.5,3121,64059,184008
22:44:31,PAYMENT,1263,1635,2267,97604,167985
22:44:31,DELIVERY,2662,3178,4103,219895,219895
22:44:31,SLEV,1355,1465.5,1895,1895,1895
22:44:31,OSTAT,723,848,1230,1230,1230
22:44:33,NEWORD,1765,2338,2992,98373,107845
22:44:33,PAYMENT,1242,1740,2218,99813,187884
22:44:33,DELIVERY,2623,3172.5,4059,178894,178894
22:44:33,SLEV,1404,1631,2592,2705,2705
22:44:33,OSTAT,707,858,1059,1195,1195
22:44:35,NEWORD,1676,2376,3498,156717,184179
22:44:35,PAYMENT,1278,1713.5,2415,77075,97049
22:44:35,DELIVERY,2803,3373.5,3777,72007,72007
22:44:35,SLEV,1310,1509.5,1921,1921,1921
22:44:35,OSTAT,866,1014,1205,1205,1205
22:44:37,NEWORD,1598,2259.5,3131,77653,84655
22:44:37,PAYMENT,1268,1630,15381,324488,391348
22:44:37,DELIVERY,2571,3019,3655,3694,3694
22:44:37,SLEV,1283,1461,1617,2058,2058
22:44:37,OSTAT,687,841.5,1010,1073,1073
22:44:39,NEWORD,1600,2472,200625,213860,213860
22:44:39,PAYMENT,1311,1616,2118,32428,209617
22:44:39,DELIVERY,2234,3174.5,21845,21845,21845
22:44:39,SLEV,1324,1527,2160,2160,2160
22:44:39,OSTAT,700,929,1017,1017,1017
22:44:41,NEWORD,1744,2445.5,3565,94433,190155
22:44:41,PAYMENT,1231,1675,2489,84271,170442
22:44:41,DELIVERY,2699,2977,4214,4214,4214
22:44:41,SLEV,1361,1494.5,1749,1864,1864
22:44:41,OSTAT,746,861,1037,1198,1198
22:44:43,NEWORD,1762,2330,3265,84445,162373
22:44:43,PAYMENT,1287,1692,2676,194998,214325
22:44:43,DELIVERY,2743,3187,3503,3602,3602
22:44:43,SLEV,1310,1515,1661,1680,1680
22:44:43,OSTAT,602,828,1000,1000,1000
22:44:45,NEWORD,1552,2476,21815,249656,269888
22:44:45,PAYMENT,1360,1735,61958,157898,203581
22:44:45,DELIVERY,2667,3211.5,3548,3548,3548
22:44:45,SLEV,1345,1492,1664,1664,1664
22:44:45,OSTAT,803,814.5,905,905,905
22:44:47,NEWORD,1589,2550,3564.5,179483,210140
22:44:47,PAYMENT,1263,1842.5,2631,71460,83600
22:44:47,DELIVERY,2654,3545,5526,6219,6219
22:44:47,SLEV,1268,1637,2339,2358,2358
22:44:47,OSTAT,728,1031.5,1268,1268,1268
22:44:49,NEWORD,1618,2303,3209,168336,233625
22:44:49,PAYMENT,1198,1610,2181,10931,75906
22:44:49,DELIVERY,2683,3090,3707,3973,3973
22:44:49,SLEV,1335,1489,1649,1826,1826
22:44:49,OSTAT,590,715.5,1229,1390,1390
22:44:51,NEWORD,1578,2304,24034,191545,302532
22:44:51,PAYMENT,1224,1654,34113,202799,253709
22:44:51,DELIVERY,2482,3140,25946,25946,25946
22:44:51,SLEV,1485,1606.5,2713,2713,2713
22:44:51,OSTAT,865,873,1613,1613,1613
22:44:53,NEWORD,1693,2291,7434,172119,174548
22:44:53,PAYMENT,1213,1674,2196,84273,90367
22:44:53,DELIVERY,2310,2964.5,3682.5,3691,3691
22:44:53,SLEV,1368,1562,1697,2238,2238
22:44:53,OSTAT,680,879,1266,1267,1267
22:44:55,NEWORD,1498,2181,3004,168389,220005
22:44:55,PAYMENT,1194,1586,2002,3686,275389
22:44:55,DELIVERY,2436,2921,3570,3868,3868
22:44:55,SLEV,1301,1512.5,2105,2356,2356
22:44:55,OSTAT,555,861,1465,1489,1489
22:44:57,NEWORD,18463,22230,206204,211220,211220
22:44:57,PAYMENT,8196,23867,209234,217539,217539
22:44:57,DELIVERY,21225,21225,21225,21225,21225
22:44:57,SLEV,1708,1715,1722,1722,1722
22:44:57,OSTAT,829,1041.5,1254,1254,1254
22:44:59,NEWORD,1561,2293,21252,132726,134857
22:44:59,PAYMENT,1259,1638.5,43880,208105,328500
22:44:59,DELIVERY,2390,3069,22756,22756,22756
22:44:59,SLEV,1388,1454.5,1725,1725,1725
22:44:59,OSTAT,762,831.5,1109,1109,1109
22:45:01,NEWORD,1686,2360,3270,77699,77882
22:45:01,PAYMENT,1352,1746,2309,178859,194902
22:45:01,DELIVERY,2664,3177.5,71357,188831,188831
22:45:01,SLEV,1302,1505,1721,1856,1856
22:45:01,OSTAT,723,904,1058,1058,1058
22:45:03,NEWORD,1626,2224,2994,79283,168712
22:45:03,PAYMENT,1217,1651,2472,127402,200518
22:45:03,DELIVERY,2521,3289.5,3677,3677,3677
22:45:03,SLEV,1341,1543,1960,1960,1960
22:45:03,OSTAT,598,850,1367,1668,1668
22:45:05,NEWORD,1611,2244,3091,149690,194158
22:45:05,PAYMENT,1171,1652,2122,75096,81382
22:45:05,DELIVERY,2729,3089.5,87967,186279,186279
22:45:05,SLEV,1320,1547,1756,1780,1780
22:45:05,OSTAT,727,902,1096,1161,1161
22:45:07,NEWORD,1654,2308,3258,151471,160131
22:45:07,PAYMENT,1323,1768,2423,78396,180285
22:45:07,DELIVERY,2801,3053,3746,98306,98306
22:45:07,SLEV,1303,1609,2024,2092,2092
22:45:07,OSTAT,631,872,1145,1160,1160
22:45:09,NEWORD,1672,2262,3662,139254,403491
22:45:09,PAYMENT,1299,1718.5,2549,190725,274110
22:45:09,DELIVERY,2612,2942.5,3619,88227,88227
22:45:09,SLEV,1364,1516,1605,1650,1650
22:45:09,OSTAT,670,951,1058,1058,1058
22:45:11,NEWORD,1574,2352,22330,118744,254831
22:45:11,PAYMENT,1288,1773,21104,178674,207355
22:45:11,DELIVERY,2713,3355,3683,3683,3683
22:45:11,SLEV,1346,1555,1598,1598,1598
22:45:11,OSTAT,750,924,1033,1180,1180
22:45:13,NEWORD,1678,2288.5,2872.5,81315,200156
22:45:13,PAYMENT,1282,1751.5,2249,78552,182528
22:45:13,DELIVERY,2803,3247.5,4318,4583,4583
22:45:13,SLEV,1308,1640.5,1738,2900,2900
22:45:13,OSTAT,642,912,1098,1236,1236
22:45:15,NEWORD,1728,2269,3235,91004,149317
22:45:15,PAYMENT,1348,1738,2426,164978,202504
22:45:15,DELIVERY,2948,3578,4105,4220,4220
22:45:15,SLEV,1357,1494,1716,1722,1722
22:45:15,OSTAT,691,844.5,1268,1294,1294
22:45:17,NEWORD,1645,2279,3068,173174,238076
22:45:17,PAYMENT,1305,1755,2380,91604,171968
22:45:17,DELIVERY,3019,3782,4646,5693,5693
22:45:17,SLEV,1441,1516,1649,1702,1702
22:45:17,OSTAT,674,857.5,1216,1243,1243
22:45:19,NEWORD,1791,2560,3370,82233,166972
22:45:19,PAYMENT,1361,1960,3016,176543,187446
22:45:19,DELIVERY,3061,3444,4032,68479,68479
22:45:19,SLEV,1446,1611.5,2047,2392,2392
22:45:19,OSTAT,644,970,1367,3584,3584
22:45:21,NEWORD,1751,2454,49423,136407,170792
22:45:21,PAYMENT,1408,1842,19177,45823,52013
22:45:21,DELIVERY,3356,3432.5,9097,9097,9097
22:45:21,SLEV,1677,81599,275994,275994,275994
22:45:21,OSTAT,808,1137,1509,1509,1509
22:45:23,NEWORD,1597,2151.5,2876,3386,6112
22:45:23,PAYMENT,1255,1653.5,2255,4846,5511
22:45:23,DELIVERY,2709,3249,4148,4470,4470
22:45:23,SLEV,72526,77962,81094,89638,89638
22:45:23,OSTAT,610,861.5,1234,1234,1234
22:45:25,NEWORD,1623,2178,3029,3968,5778
22:45:25,PAYMENT,1257,1689,2385,2678,16043
22:45:25,DELIVERY,2653,3029,3917,4412,4412
22:45:25,SLEV,75392,78516,83852,84969,84969
22:45:25,OSTAT,596,865.5,959,1049,1049
22:45:27,NEWORD,1821,2429,3422,4912,6265
22:45:27,PAYMENT,1252,1767,2478,3072,3153
22:45:27,DELIVERY,2640,3495,3883,6354,6354
22:45:27,SLEV,71027,78558,91713,98777,98777
22:45:27,OSTAT,754,809,1267,1267,1267
22:45:29,NEWORD,1922,2615,3347,6291,7645
22:45:29,PAYMENT,1518,2092,2563,2834,2934
22:45:29,DELIVERY,2976,3538.5,4115,4354,4354
22:45:29,SLEV,75537,81932,86275,106059,106059
22:45:29,OSTAT,920,1131,1280,1495,1495
22:45:31,NEWORD,1628,2191,2864,3942,24298
22:45:31,PAYMENT,1191,1654,2400,11853,24308
22:45:31,DELIVERY,2768,3308,3709,7392,7392
22:45:31,SLEV,73280,79354,80725,95207,95207
22:45:31,OSTAT,714,853,1015,1074,1074
22:45:33,NEWORD,28279,46185.5,95295,130368,130368
22:45:33,PAYMENT,32129,41549,96849,97695,97695
22:45:33,DELIVERY,50024,70808,83846,83846,83846
22:45:33,OSTAT,862,958,1128,1128,1128
22:45:35,NEWORD,1741,2320.5,3282,29208,43239
22:45:35,PAYMENT,1328,1797.5,3259,51654,59768
22:45:35,DELIVERY,2789,3425.5,46944,46944,46944
22:45:35,SLEV,74348,79114.5,87463,105742,105742
22:45:35,OSTAT,654,906.5,2026,2026,2026
22:45:37,NEWORD,1741,2227,2814,4061,5187
22:45:37,PAYMENT,1251,1688,2225,4732,16972
22:45:37,SLEV,71533,77267,83893,100453,100453
22:45:37,DELIVERY,2537,3100,3982,5152,5152
22:45:37,OSTAT,666,850,1176,1213,1213
22:45:39,NEWORD,1553,2320,63907,114914,143783
22:45:39,PAYMENT,1297,1722.5,2436,44393,184855
22:45:39,SLEV,74532,79483,110102,110102,110102
22:45:39,DELIVERY,2423,3297.5,61204,61204,61204
22:45:39,OSTAT,773,922,1282,1282,1282
22:45:41,NEWORD,2063,2636,4177,60862,115860
22:45:41,PAYMENT,1620,2118,7153,77540,97900
22:45:41,SLEV,80889,83079,85676,85676,85676
22:45:41,DELIVERY,2884,3454,98155,98155,98155
22:45:41,OSTAT,744,1214.5,1467,1467,1467
22:45:43,NEWORD,1950,2595,3433,7012,41535
22:45:43,PAYMENT,1569,2005,3273,124137,135838
22:45:43,SLEV,80338,83442,100936,110952,110952
22:45:43,DELIVERY,2927,3536.5,4224,4224,4224
22:45:43,OSTAT,759,934,1109,1109,1109
22:45:45,NEWORD,2150,2668,42164,261364,261364
22:45:45,PAYMENT,1655,2301,185867,287379,287379
22:45:45,SLEV,83708,84159,86484,86484,86484
22:45:45,DELIVERY,3113,3950.5,68012,68012,68012
22:45:45,OSTAT,868,1254,1640,1640,1640
22:45:47,NEWORD,1778,2356,10227,38712,184336
22:45:47,PAYMENT,1403,1973,42053,145294,177138
22:45:47,SLEV,77520,81452,85887,85887,85887
22:45:47,DELIVERY,3369,3637,4319,4319,4319
22:45:47,OSTAT,668,1036,1477,1477,1477
22:45:49,NEWORD,1701,2300,3005,32032,34878
22:45:49,PAYMENT,1430,1751,2665,37049,58174
22:45:49,SLEV,74717,79213,91587,95881,95881
22:45:49,DELIVERY,2826,3283,3545,4346,4346
22:45:49,OSTAT,770,993.5,1251,1426,1426
22:45:51,NEWORD,1746,2391,3256,29763,73304
22:45:51,PAYMENT,1350,1838,28694,61216,80425
22:45:51,SLEV,73471,80010,85499,109894,109894
22:45:51,DELIVERY,3071,3693,6511,6511,6511
22:45:51,OSTAT,669,981,1377,1377,1377
22:45:53,NEWORD,1819,2349,33842,70091,79805
22:45:53,PAYMENT,1235,1809,35356,85553,149799
22:45:53,SLEV,75734,77686.5,93195,93195,93195
22:45:53,DELIVERY,2668,3072,3705,3705,3705
22:45:53,OSTAT,732,855,1053,1053,1053
22:45:55,NEWORD,1633,2153.5,3349,65902,127349
22:45:55,PAYMENT,1183,1707,2640,40812,81369
22:45:55,SLEV,74449,77623,79782,86805,86805
22:45:55,DELIVERY,2633,3087,4579,4579,4579
22:45:55,OSTAT,591,767,880,880,880
22:45:57,NEWORD,1692,2187.5,2892,17666,84382
22:45:57,PAYMENT,1263,1690,2210,36387,83909
22:45:57,SLEV,71370,78702,84357,88361,88361
22:45:57,DELIVERY,2779,3265,3563,3628,3628
22:45:57,OSTAT,681,883,1056,1056,1056
22:45:59,NEWORD,1709,2103.5,2795,19679,74265
22:45:59,PAYMENT,1268,1658,2361,35975,71446
22:45:59,SLEV,73555,77256.5,80275,87297,87297
22:45:59,DELIVERY,2633,3021.5,3518,3563,3563
22:45:59,OSTAT,644,811,1053,1142,1142
22:46:01,NEWORD,1654,2176,6875,64140,76934
22:46:01,PAYMENT,1359,1713,2508,42687,128243
22:46:01,SLEV,73115,77931,84956,89800,89800
22:46:01,DELIVERY,2714,3323,10027,10027,10027
22:46:01,OSTAT,560,823,942,960,960
22:46:03,NEWORD,1719,2371,3214,63716,99373
22:46:03,PAYMENT,1343,1885,2885,115992,161173
22:46:03,SLEV,76236,80038,84869,84869,84869
22:46:03,DELIVERY,2917,3284,3462,3462,3462
22:46:03,OSTAT,895,1048,1377,1377,1377
22:46:05,NEWORD,1710,2266,3403,60797,98419
22:46:05,PAYMENT,1270,1771,2305,11253,71322
22:46:05,SLEV,77303,79578,83602,84336,84336
22:46:05,DELIVERY,2435,3334,3865,3882,3882
22:46:05,OSTAT,717,972,1135,1186,1186
22:46:07,NEWORD,1784,2287.5,4027.5,77735,178484
22:46:07,PAYMENT,1416,1815,3371,43720,101687
22:46:07,SLEV,72044,79395.5,81350,85205,85205
22:46:07,DELIVERY,2783,3445.5,4193,11829,11829
22:46:07,OSTAT,649,932,1292,4524,4524
22:46:09,NEWORD,1809,2458.5,21969.5,34524,172642
22:46:09,PAYMENT,1418,1866,19691,167708,169162
22:46:09,SLEV,77985,78818,83814,83814,83814
22:46:09,DELIVERY,2976,3455.5,19868,19868,19868
22:46:09,OSTAT,710,1037,1581,1581,1581
22:46:11,NEWORD,1790,2357,3227,5367,7583
22:46:11,PAYMENT,1349,1822,2279,4211,10599
22:46:11,SLEV,71714,79457,82401,91472,91472
22:46:11,DELIVERY,2837,3375.5,3690,3690,3690
22:46:11,OSTAT,719,1002,1463,1463,1463
22:46:13,NEWORD,1592,2234,2781,3564,6357
22:46:13,PAYMENT,1317,1793.5,2285,3134,6396
22:46:13,SLEV,1612,1847,3365,3700,3700
22:46:13,DELIVERY,2584,3099.5,3777,4142,4142
22:46:13,OSTAT,600,845,1197,1204,1204
22:46:15,NEWORD,1744,2266,2946,143646,189090
22:46:15,PAYMENT,1441,1832,13412,100152,121671
22:46:15,SLEV,1651,1840,2666.5,3217,3217
22:46:15,DELIVERY,2686,3214,3455,3480,3480
22:46:15,OSTAT,645,976,1326,1366,1366
22:46:17,NEWORD,1803,2307,4641,176165,186228
22:46:17,PAYMENT,1418,1906,2354,97122,199041
22:46:17,SLEV,1636,1936,2274,2353,2353
22:46:17,DELIVERY,2592,2945,3744,3910,3910
22:46:17,OSTAT,714,937.5,1265,1430,1430
22:46:19,NEWORD,1771,2242.5,5328,187088,430786
22:46:19,PAYMENT,1500,1844,2621,183113,254754
22:46:19,SLEV,1738,1964.5,2757,2757,2757
22:46:19,DELIVERY,2734,3059,3507,3507,3507
22:46:19,OSTAT,748,945,1188,1188,1188
22:46:21,NEWORD,1821,2281,26157,165889,204800
22:46:21,PAYMENT,1337,1787,2670,134559,304283
22:46:21,SLEV,1750,1829.5,2684,2684,2684
22:46:21,DELIVERY,3058,3343,187196,187196,187196
22:46:21,OSTAT,654,956,1119,1123,1123
22:46:23,NEWORD,1572,2088,2582,132667,176826
22:46:23,PAYMENT,1256,1661.5,2447,77062,157975
22:46:23,SLEV,1460,1760,2143,2872,2872
22:46:23,DELIVERY,2430,2719,3519,4173,4173
22:46:23,OSTAT,581,818.5,1202,1980,1980
22:46:25,NEWORD,1584,2087,2597,138823,175024
22:46:25,PAYMENT,1187,1634,2193,24239,76640
22:46:25,SLEV,1484,1724,1978,2237,2237
22:46:25,DELIVERY,2463,2903,77669,77669,77669
22:46:25,OSTAT,536,747,1061,1074,1074
22:46:27,NEWORD,1652,2244.5,222035,222888,222888
22:46:27,PAYMENT,1402,1950,114577,272557,272557
22:46:27,SLEV,1440,1820,1959,1959,1959
22:46:27,DELIVERY,2573,10511,27611,27611,27611
22:46:27,OSTAT,716,943.5,1186,1186,1186
22:46:29,NEWORD,1531,2080,3630,148381,168637
