Timestamp,Transaction_Type,MIN,P50%,P95%,P99%,MAX
21:56:56,NEWORD,1483,1928.5,3241,140886,229223
21:56:56,PAYMENT,1178,1536,2559,30465,68853
21:56:56,SLEV,48082,70315,75644,75644,75644
21:56:56,DELIVERY,2200,3137,3372,3961,3961
21:56:56,OSTAT,588,842,876,876,876
21:56:58,NEWORD,1506,1989,2567,6107,79288
21:56:58,PAYMENT,1221,1601,2223,33681,78496
21:56:58,SLEV,55933,74517.5,77547,80462,80462
21:56:58,DELIVERY,3010,3275.5,3601,3601,3601
21:56:58,OSTAT,508,681,942,997,997
21:57:00,NEWORD,1563,1932,144200,183989,183989
21:57:00,PAYMENT,1309,1512,56269,202854,202854
21:57:00,SLEV,69230,75000,77862,77862,77862
21:57:00,DELIVERY,2847,3072,73780,73780,73780
21:57:00,OSTAT,634,807,1003,1003,1003
21:57:02,NEWORD,1518,1930,6394,136251,157648
21:57:02,PAYMENT,1166,1496,2109,68043,74979
21:57:02,SLEV,55242,73337,75360,75360,75360
21:57:02,DELIVERY,2370,3111,4034,4538,4538
21:57:02,OSTAT,579,661,773,773,773
21:57:04,NEWORD,1556,2096,3025,61059,67314
21:57:04,PAYMENT,1269,1621,2365,34941,160796
21:57:04,SLEV,69011,73943,75691,75914,75914
21:57:04,DELIVERY,2362,3083,3868,4088,4088
21:57:04,OSTAT,627,794.5,882,1490,1490
21:57:06,NEWORD,1540,2031.5,2533,85286,109018
21:57:06,PAYMENT,1222,1585,35045,107441,453070
21:57:06,SLEV,69062,71085,75222,75626,75626
21:57:06,DELIVERY,2918,3078,3678,3678,3678
21:57:06,OSTAT,849,912,1166,1166,1166
21:57:08,NEWORD,19689,29373,166467,257293,257293
21:57:08,PAYMENT,19176,24335,171249,187846,187846
21:57:08,SLEV,70739,73353,75967,75967,75967
21:57:08,DELIVERY,24849,24849,24849,24849,24849
21:57:08,OSTAT,1078,1078,1078,1078,1078
21:57:10,NEWORD,32612,78817.5,177968,177968,177968
21:57:10,PAYMENT,19405,47318.5,192725,192920,192920
21:57:10,SLEV,73446,74697.5,75949,75949,75949
21:57:10,DELIVERY,24636,30343.5,36051,36051,36051
21:57:12,NEWORD,1570,2014.5,15958,71145,91767
21:57:12,PAYMENT,1226,1507,2149,126495,232153
21:57:12,SLEV,68723,73385,74461,74636,74636
21:57:12,DELIVERY,2701,3018.5,3467,3467,3467
21:57:12,OSTAT,581,682.5,832,840,840
21:57:14,NEWORD,1543,2068,2817,71068,87469
21:57:14,PAYMENT,1217,1619,2086,3021,95643
21:57:14,SLEV,68633,73524,75345,75630,75630
21:57:14,DELIVERY,2647,3102,3650,4025,4025
21:57:14,OSTAT,604,749,1053,1053,1053
21:57:16,NEWORD,1450,2011,2707,86689,102606
21:57:16,PAYMENT,1186,1555,3118,72826,74349
21:57:16,SLEV,51818,70766,75363,75411,75411
21:57:16,DELIVERY,2889,3804,57746,57746,57746
21:57:16,OSTAT,552,712,982,1001,1001
21:57:18,NEWORD,1454,1888,2496,68334,87665
21:57:18,PAYMENT,1113,1532,2077,58565,92246
21:57:18,SLEV,1446,2433.5,74016,156126,156126
21:57:18,DELIVERY,2563,3059.5,3435,40631,40631
21:57:18,OSTAT,564,721,1012,1395,1395
21:57:20,NEWORD,1353,1818,2585,109306,201383
21:57:20,PAYMENT,1168,1485,2024,26650,146683
21:57:20,SLEV,1366,1563,2733,2802,2802
21:57:20,DELIVERY,2140,2805,3279,3672,3672
21:57:20,OSTAT,575,817,935,1000,1000
21:57:22,NEWORD,1449,1847.5,2359,84431,174535
21:57:22,PAYMENT,1152,1488,2058,64030,179355
21:57:22,SLEV,1425,1543,1815,2598,2598
21:57:22,DELIVERY,2240,2839,3921,156201,156201
21:57:22,OSTAT,556,751,933,1155,1155
21:57:24,NEWORD,1379,1836.5,2296,74115,162850
21:57:24,PAYMENT,1073,1439,2053,80151,176040
21:57:24,SLEV,1418,1646,1841,1851,1851
21:57:24,DELIVERY,2265,2710,74798,165389,165389
21:57:24,OSTAT,511,775,945,980,980
21:57:26,NEWORD,1357,1760,11219,149945,180912
21:57:26,PAYMENT,1092,1422,1914,96228,293024
21:57:26,SLEV,1409,1513,1852,1992,1992
21:57:26,DELIVERY,2273,2811,3312,71849,71849
21:57:26,OSTAT,462,645,917,1068,1068
21:57:28,NEWORD,1383,1794.5,2258,76037,145433
21:57:28,PAYMENT,1167,1448,1992,159189,198025
21:57:28,SLEV,1374,1565,1716,1751,1751
21:57:28,DELIVERY,2168,2598,3522,3651,3651
21:57:28,OSTAT,541,638.5,813,1026,1026
21:57:30,NEWORD,1513,1950,255981,347000,347000
21:57:30,PAYMENT,1242,1554,23007,189105,189105
21:57:30,SLEV,1532,1549,1697,1697,1697
21:57:30,DELIVERY,2843,22311,41779,41779,41779
21:57:30,OSTAT,667,951,970,970,970
21:57:32,NEWORD,6494,94882.5,266829,266829,266829
21:57:32,PAYMENT,3021,25787,219601,219601,219601
21:57:34,NEWORD,1364,1894,52283,81645,118511
21:57:34,PAYMENT,1101,1485.5,84245,169609,220698
21:57:34,SLEV,1606,1766,2084,2084,2084
21:57:34,DELIVERY,2613,2894.5,64132,64132,64132
21:57:34,OSTAT,611,848,1123,1123,1123
21:57:36,NEWORD,1282,1773,2301,94930,183474
21:57:36,PAYMENT,1066,1427,1892,94317,194283
21:57:36,SLEV,1337,1509,1952,2047,2047
21:57:36,DELIVERY,2022,2637,3028,3306,3306
21:57:36,OSTAT,514,649,902,1019,1019
21:57:38,NEWORD,1402,1799,3113,193331,273205
21:57:38,PAYMENT,1257,1496,2988,70905,184487
21:57:38,SLEV,1389,1499,1628,1628,1628
21:57:38,DELIVERY,2497,49079.5,442513,442513,442513
21:57:38,OSTAT,559,703,828,828,828
21:57:40,NEWORD,1441,1858.5,2285,69881,159703
21:57:40,PAYMENT,1171,1536,2188,90562,173412
21:57:40,SLEV,1441,1584,1777,2029,2029
21:57:40,DELIVERY,2299,2787,86812.5,170244,170244
21:57:40,OSTAT,702,798,963,1008,1008
21:57:42,NEWORD,1391,1767.5,2324,87447,155116
21:57:42,PAYMENT,1073,1425,2124,87357,302403
21:57:42,SLEV,1306,1503,1724,1738,1738
21:57:42,DELIVERY,2062,2586.5,3308,155351,155351
21:57:42,OSTAT,546,674.5,812,821,821
21:57:44,NEWORD,1484,1819,47643,117499,196000
21:57:44,PAYMENT,1213,1622,191718,223278,223278
21:57:44,SLEV,1397,1558.5,1853,1853,1853
21:57:44,DELIVERY,2425,2519.5,2851,2851,2851
21:57:44,OSTAT,723,775,994,994,994
21:57:46,NEWORD,1393,1738,2228,84650,206532
21:57:46,PAYMENT,1109,1411,2173,96309,249809
21:57:46,SLEV,1335,1525,1711,2264,2264
21:57:46,DELIVERY,2162,2587.5,3277,96885,96885
21:57:46,OSTAT,447,657.5,907,1114,1114
21:57:48,NEWORD,1326,1748,2383,72507,89009
21:57:48,PAYMENT,1049,1401,1806,181296,194291
21:57:48,SLEV,1357,1571,1720,1753,1753
21:57:48,DELIVERY,2438,2726,3201,84395,84395
21:57:48,OSTAT,494,657,939,1101,1101
21:57:50,NEWORD,1290,1686.5,2085,101049,173778
21:57:50,PAYMENT,1034,1356.5,1703,67639,213774
21:57:50,SLEV,1243,1512,1929,2782,2782
21:57:50,DELIVERY,2162,2588.5,3148,104737,104737
21:57:50,OSTAT,489,605,754,980,980
21:57:52,NEWORD,1372,1743.5,2147,89323,213713
21:57:52,PAYMENT,1158,1405.5,2397,150678,197698
21:57:52,SLEV,1399,1523,1712,2036,2036
21:57:52,DELIVERY,2325,2561,3154,97286,97286
21:57:52,OSTAT,482,687,861,951,951
21:57:54,NEWORD,1330,1795,2331,87554,184197
21:57:54,PAYMENT,1042,1453,2211,81260,175326
21:57:54,SLEV,1430,1569,1703,1774,1774
21:57:54,DELIVERY,2273,2724.5,74462,98441,98441
21:57:54,OSTAT,517,690.5,938,1070,1070
21:57:56,NEWORD,1342,1748,2310,65749,168783
21:57:56,PAYMENT,1079,1415.5,1828,60574,158332
21:57:56,SLEV,1398,1569,1813,1918,1918
21:57:56,DELIVERY,2225,2647,3198,190484,190484
21:57:56,OSTAT,498,691,1099,1296,1296
21:57:58,NEWORD,1334,1707,2051,53061,100282
21:57:58,PAYMENT,990,1369.5,1799,153398,184579
21:57:58,SLEV,1307,1492.5,1660,1721,1721
21:57:58,DELIVERY,2283,2542.5,3187,174841,174841
21:57:58,OSTAT,451,677,956,990,990
21:58:00,NEWORD,1344,1711,2133,90637,170523
21:58:00,PAYMENT,1144,1479,24673,175175,240180
21:58:00,SLEV,1408,1615,1720,2218,2218
21:58:00,DELIVERY,2343,2796.5,3023,4165,4165
21:58:00,OSTAT,481,716,837,1021,1021
21:58:02,NEWORD,1339,1745,2124,96542,201169
21:58:02,PAYMENT,1093,1404.5,2929.5,129858.5,182117
21:58:02,SLEV,1418,1570.5,1976,2092,2092
21:58:02,DELIVERY,2338,2712.5,3039,3049,3049
21:58:02,OSTAT,510,657,876,898,898
21:58:04,NEWORD,1317,1760,2232,172316,181462
21:58:04,PAYMENT,1067,1421,1848,80485,164978
21:58:04,SLEV,1401,1610.5,2020,2056,2056
21:58:04,DELIVERY,2223,2666,2994,3076,3076
21:58:04,OSTAT,536,731,968,1201,1201
21:58:06,NEWORD,1426,1787,2264,103310,213564
21:58:06,PAYMENT,1160,1479,1990,105476,186951
21:58:06,SLEV,1475,1603,1673,1673,1673
21:58:06,DELIVERY,2284,2526,3843,107718,107718
21:58:06,OSTAT,662,793.5,850,853,853
21:58:08,NEWORD,1393,1797,2367,180661,189766
21:58:08,PAYMENT,1092,1451,1814,79973,159084
21:58:08,SLEV,1483,1628,1765,1848,1848
21:58:08,DELIVERY,2244,2441,2844,2963,2963
21:58:08,OSTAT,590,722,886,1007,1007
21:58:10,NEWORD,1399,2133.5,70816,211205,477454
21:58:10,PAYMENT,1122,1447,2380,54237,87568
21:58:10,SLEV,1471,1524,1996,1996,1996
21:58:10,DELIVERY,2472,2999,6311,6311,6311
21:58:10,OSTAT,466,661,943,1295,1295
21:58:12,NEWORD,92090,210909.5,381980,381980,381980
21:58:12,PAYMENT,57669,119128.5,228509,228509,228509
21:58:12,OSTAT,1001,1075,1149,1149,1149
21:58:14,NEWORD,2385,3522.5,140924,321181,321181
21:58:14,PAYMENT,1490,1968,90719,214271,214271
21:58:14,SLEV,2192,2271.5,2842,2842,2842
21:58:14,DELIVERY,7197,14390.5,21584,21584,21584
21:58:14,OSTAT,594,962.5,1032,1032,1032
21:58:16,NEWORD,2105,3284,4952,145230,189749
21:58:16,PAYMENT,1323,1883.5,3422,186277,206072
21:58:16,SLEV,1628,1884.5,2393,3544,3544
21:58:16,DELIVERY,3879,4812,6546,6796,6796
21:58:16,OSTAT,690,889.5,1132,1132,1132
21:58:18,NEWORD,2142,3370,28651,113527,237741
21:58:18,PAYMENT,1310,1778,2746,230443,281027
21:58:18,SLEV,1992,2144.5,2313,2313,2313
21:58:18,DELIVERY,4318,4881,246974,246974,246974
21:58:18,OSTAT,654,920,1060,1060,1060
21:58:20,NEWORD,2222,3451,64086,128871,203335
21:58:20,PAYMENT,1403,1846.5,80900.5,169160,236644
21:58:20,SLEV,1948,2133,2416,2416,2416
21:58:20,DELIVERY,4106,5181,6529,6529,6529
21:58:20,OSTAT,714,864.5,1125,1125,1125
21:58:22,NEWORD,21199,27494,204850,213006,213006
21:58:22,PAYMENT,20561,27494,201443,208102,208102
21:58:24,NEWORD,2057,3043.5,4572,68484,93828
21:58:24,PAYMENT,1415,1770.5,79582,247825,320761
21:58:24,SLEV,1791,1947.5,2203,2203,2203
21:58:24,DELIVERY,2928,4241,137837,137837,137837
21:58:24,OSTAT,688,741,1297,1297,1297
21:58:26,NEWORD,2307,3211,11445,194093,218885
21:58:26,PAYMENT,1295,1863,12199,185650,205161
21:58:26,SLEV,1831,2250,2769,2899,2899
21:58:26,DELIVERY,3674,4698,5021,5021,5021
21:58:26,OSTAT,600,926.5,1221,1221,1221
21:58:28,NEWORD,2160,3564.5,94925,142173,147281
21:58:28,PAYMENT,1278,2055,43260,193934,207018
21:58:28,SLEV,1496,2397.5,2638,2638,2638
21:58:28,DELIVERY,3450,4456,5642,5642,5642
21:58:28,OSTAT,700,954.5,1391,1391,1391
21:58:30,NEWORD,2098,3187,14648,187080,216966
21:58:30,PAYMENT,1275,1773,2499,105179,205880
21:58:30,SLEV,1518,1765.5,2493,3980,3980
21:58:30,DELIVERY,2805,3848.5,5055,98910,98910
21:58:30,OSTAT,705,952,1242,1242,1242
21:58:32,NEWORD,1915,3101,9307,127188,146499
21:58:32,PAYMENT,1263,1845.5,2494,178061,228231
21:58:32,SLEV,1596,1830.5,2359,2373,2373
21:58:32,DELIVERY,2881,3706,4777,5286,5286
21:58:32,OSTAT,669,792,934,1064,1064
21:58:34,NEWORD,1879,3060,105723,197837,290429
21:58:34,PAYMENT,1115,1660,74091,138122,180170
21:58:34,SLEV,1608,2112.5,2374,2376,2376
21:58:34,DELIVERY,2861,4072,22693,22693,22693
21:58:34,OSTAT,570,773,899,899,899
21:58:36,NEWORD,2105,3353,92198,189103,215111
21:58:36,PAYMENT,1599,1977,2864,99556,230288
21:58:36,SLEV,2063,2237,2507,2547,2547
21:58:36,DELIVERY,3349,4044,4662,4662,4662
21:58:36,OSTAT,777,949.5,1127,1162,1162
21:58:38,NEWORD,1790,3189,102862,152497,235703
21:58:38,PAYMENT,1360,1814,93939,170129,268617
21:58:38,SLEV,1713,2022,2318,2318,2318
21:58:38,DELIVERY,3445,3780,4501,4501,4501
21:58:38,OSTAT,693,772.5,929,929,929
21:58:40,NEWORD,2023,2960,4234,101409,202115
21:58:40,PAYMENT,1489,1830,2837,216952,252443
21:58:40,SLEV,2042,2078.5,2222,2222,2222
21:58:40,DELIVERY,3432,4156,6077,92361,92361
21:58:40,OSTAT,659,737,895,895,895
21:58:42,NEWORD,2082,2967.5,9438,166789,167544
21:58:42,PAYMENT,1375,1825,16472,94976,168306
21:58:42,SLEV,1891,2016,2947,2947,2947
21:58:42,DELIVERY,3475,4070,204964,204964,204964
21:58:42,OSTAT,801,944.5,1240,1240,1240
21:58:44,NEWORD,2288,2969,67007,222795,430192
21:58:44,PAYMENT,1411,1881,50155,101338,222489
21:58:44,SLEV,2064,2333.5,2849,2849,2849
21:58:44,DELIVERY,3429,3812,165618,165618,165618
21:58:44,OSTAT,875,946,4701,4701,4701
21:58:46,NEWORD,51958,147337,245683,245683,245683
21:58:46,PAYMENT,52168,112095,164058,164058,164058
21:58:46,DELIVERY,163399,163399,163399,163399,163399
21:58:46,OSTAT,1409,1409,1409,1409,1409
21:58:48,NEWORD,1853,2714,4255,83391,155611
21:58:48,PAYMENT,1260,1688.5,61848,184829,198814
21:58:48,SLEV,1520,1750,2336,2873,2873
21:58:48,DELIVERY,2973,3432,4245,4448,4448
21:58:48,OSTAT,597,811,909,933,933
21:58:50,NEWORD,1916,2972,4657,140221,184848
21:58:50,PAYMENT,1373,1873.5,2710,227659,251208
21:58:50,SLEV,1652,2135,2589,2812,2812
21:58:50,DELIVERY,3171,3632,5139,71066,71066
21:58:50,OSTAT,690,862,1418,1418,1418
21:58:52,NEWORD,1864,3123.5,47425,268244,311506
21:58:52,PAYMENT,1288,1932.5,2633,3093,3098
21:58:52,SLEV,1683,2529,2941,2973,2973
21:58:52,DELIVERY,2971,3998,194656,194656,194656
21:58:52,OSTAT,783,1067.5,2098,2098,2098
21:58:54,NEWORD,1561,2912,4587,212101,257539
21:58:54,PAYMENT,1198,1950,3039,70651,74647
21:58:54,SLEV,1525,2426,2657,2682,2682
21:58:54,DELIVERY,2933,3962,5496,201026,201026
21:58:54,OSTAT,692,890.5,1242,1242,1242
21:58:56,NEWORD,1732,2639,4083,87851,226592
21:58:56,PAYMENT,1213,1741,2448,60999,225564
21:58:56,SLEV,1480,1748,2617,2829,2829
21:58:56,DELIVERY,2601,3203.5,4082,4319,4319
21:58:56,OSTAT,655,790.5,971,1027,1027
21:58:58,NEWORD,1928,2623.5,67804,225894,279637
21:58:58,PAYMENT,1347,1746.5,22645,153093,174853
21:58:58,SLEV,1585,1843,2295,2295,2295
21:58:58,DELIVERY,2788,3164,4576,4576,4576
21:58:58,OSTAT,566,883,1214,1214,1214
21:59:00,NEWORD,1988,3042,113743,184875,217042
21:59:00,PAYMENT,1397,1879,97371,140811,140811
21:59:00,SLEV,1947,2280.5,2395,2395,2395
21:59:00,DELIVERY,3089,3589,23048,23048,23048
21:59:00,OSTAT,774,917,1153,1153,1153
21:59:02,NEWORD,1740,2662,3851,101613,130082
21:59:02,PAYMENT,1340,1805,2631,217671,231448
21:59:02,SLEV,1540,2024.5,2308,2694,2694
21:59:02,DELIVERY,2957,3379.5,3693,3693,3693
21:59:02,OSTAT,648,835.5,1281,1371,1371
21:59:04,NEWORD,1864,2692,44560,230380,242077
21:59:04,PAYMENT,1293,1860.5,2500,2628,2860
21:59:04,SLEV,1577,1728,1975,2051,2051
21:59:04,DELIVERY,2987,3481,218389,218389,218389
21:59:04,OSTAT,713,870,1076,1196,1196
21:59:06,NEWORD,1904,2816,46933,116436,184223
21:59:06,PAYMENT,1464,1854,2470,252597,253706
21:59:06,SLEV,1627,1766,2020,2020,2020
21:59:06,DELIVERY,3367,3580,3692,3692,3692
21:59:06,OSTAT,784,1101,1352,1352,1352
21:59:08,NEWORD,1904,2871,3916,104700,202745
21:59:08,PAYMENT,1401,1910,2809,196697,213586
21:59:08,SLEV,1674,2072,3242,3242,3242
21:59:08,DELIVERY,3085,4095.5,103064,103064,103064
21:59:08,OSTAT,781,1100,1560,1564,1564
21:59:10,NEWORD,1632,2508,18473,80269,223112
21:59:10,PAYMENT,1264,1711,2263,2850,6824
21:59:10,SLEV,1454,1831,1927,1962,1962
21:59:10,DELIVERY,2813,3468.5,69446,237107,237107
21:59:10,OSTAT,685,876,1118,1158,1158
21:59:12,NEWORD,1824,2570,3339,57273,193691
21:59:12,PAYMENT,1290,1745,2782,175970,202999
21:59:12,SLEV,1551,1775.5,2165,2178,2178
21:59:12,DELIVERY,2650,3198.5,25491,47358,47358
21:59:12,OSTAT,760,906.5,1115,1187,1187
21:59:14,NEWORD,1741,2750,4849,190401,206429
21:59:14,PAYMENT,1330,1807,2534,80712,150068
21:59:14,SLEV,1454,2436,3078,3181,3181
21:59:14,DELIVERY,2737,3094,4381,5017,5017
21:59:14,OSTAT,673,914,1466,1868,1868
21:59:16,NEWORD,2009,2545,4387,261598,347629
21:59:16,PAYMENT,1452,1759,2535,77485,319440
21:59:16,SLEV,1601,1752,2049,2279,2279
21:59:16,DELIVERY,2865,3611,4092,4092,4092
21:59:16,OSTAT,707,937,1048,1145,1145
21:59:18,NEWORD,1651,2338,3664,67819,111930
21:59:18,PAYMENT,1237,1626.5,2231,182676,247603
21:59:18,SLEV,1595,1706,1982,1993,1993
21:59:18,DELIVERY,2734,3200.5,3448,3661,3661
21:59:18,OSTAT,576,804.5,1502,1754,1754
21:59:20,NEWORD,1649,2518,3447,67885,218386
21:59:20,PAYMENT,1256,1658,2388,3096,219914
21:59:20,SLEV,1905,2092,2259,2308,2308
21:59:20,DELIVERY,3042,3469,4110,215534,215534
21:59:20,OSTAT,588,777.5,987,1139,1139
21:59:22,NEWORD,1846,2520,54236,230200,283738
21:59:22,PAYMENT,1235,1754,87530,192973,233831
21:59:22,SLEV,1983,2088,2368,2368,2368
21:59:22,DELIVERY,2836,3639.5,94576,94576,94576
21:59:22,OSTAT,623,897.5,1434,1434,1434
21:59:24,NEWORD,1802,2479.5,73104.5,152450,162050
21:59:24,PAYMENT,1291,1593.5,115729,235650,249243
21:59:24,SLEV,2091,2214,2711,2711,2711
21:59:24,DELIVERY,3180,3322.5,3950,3950,3950
21:59:24,OSTAT,743,895,1299,1299,1299
21:59:26,NEWORD,1568,2316,3135,73209,169637
21:59:26,PAYMENT,1129,1563.5,2063,97633,184996
21:59:26,SLEV,1509,1713,2135,2223,2223
21:59:26,DELIVERY,2670,3098,4348,196765,196765
21:59:26,OSTAT,542,786.5,1029,1292,1292
21:59:28,NEWORD,1619,2375,3194,89973,162120
21:59:28,PAYMENT,1193,1602,2155,170141,212283
21:59:28,SLEV,1459,2076.5,2257,2679,2679
21:59:28,DELIVERY,2863,3259,3554,4014,4014
21:59:28,OSTAT,663,784.5,920,920,920
21:59:30,NEWORD,1500,2264,3297,167141,203880
21:59:30,PAYMENT,1134,1569.5,2266,192411,224748
21:59:30,SLEV,1527,1750,2040,2040,2040
21:59:30,DELIVERY,2574,2891.5,4028,58103,58103
21:59:30,OSTAT,553,748,989,1517,1517
21:59:32,NEWORD,1597,2175,2811,135041,235559
21:59:32,PAYMENT,1191,1555,2047,74115,206623
21:59:32,SLEV,1556,1729,1997,2455,2455
21:59:32,DELIVERY,2571,2896.5,3709,47623,47623
21:59:32,OSTAT,685,829,1094,1094,1094
21:59:34,NEWORD,1595,2173,2922,73516,196281
21:59:34,PAYMENT,1156,1526,2779,94301,232718
21:59:34,SLEV,1529,1678.5,1815,1815,1815
21:59:34,DELIVERY,2337,2944,3660,101821,101821
21:59:34,OSTAT,576,718.5,835,903,903
21:59:36,NEWORD,15099,24188,212834,234408,234408
21:59:36,PAYMENT,19598,25742,197636,199384,199384
21:59:36,SLEV,1769,1784.5,1800,1800,1800
21:59:36,OSTAT,1081,1081,1081,1081,1081
21:59:38,NEWORD,1816,2695,219612,220628,220628
21:59:38,PAYMENT,1521,2058,210698,212797,212797
21:59:38,SLEV,2033,2132,2552,2552,2552
21:59:38,DELIVERY,3022,26097,203375,203375,203375
21:59:38,OSTAT,693,878,1196,1196,1196
21:59:40,NEWORD,1659,2375,3036,162882,199593
21:59:40,PAYMENT,1254,1702,3078,122109,179948
21:59:40,SLEV,1441,2148.5,2439,2614,2614
21:59:40,DELIVERY,3129,3386,3702,3702,3702
21:59:40,OSTAT,597,801,1011,1562,1562
21:59:42,NEWORD,1705,2392,3109,97446,261922
21:59:42,PAYMENT,1290,1668,2926,177707,192325
21:59:42,SLEV,1505,1855,2049,2084,2084
21:59:42,DELIVERY,2556,2979,3668,3964,3964
21:59:42,OSTAT,588,831,981,1028,1028
21:59:44,NEWORD,1534,2210.5,2911,86412,192324
21:59:44,PAYMENT,1243,1556,1993,8027,186844
21:59:44,SLEV,1472,1685.5,2621,2621,2621
21:59:44,DELIVERY,2548,2929,3917,55286,55286
21:59:44,OSTAT,577,776.5,970,1811,1811
21:59:46,NEWORD,1600,2228,3223,96555,188460
21:59:46,PAYMENT,1243,1593,2271,72496,170949
21:59:46,SLEV,1571,1651,2435,2435,2435
21:59:46,DELIVERY,2495,2854.5,3997,4435,4435
21:59:46,OSTAT,558,744,914,960,960
21:59:48,NEWORD,1418,2100,2740,94417,178579
21:59:48,PAYMENT,1220,1575,2069,157916,242112
21:59:48,SLEV,1514,1655,1838,1838,1838
21:59:48,DELIVERY,2531,2940,3752,185140,185140
21:59:48,OSTAT,530,771,916,963,963
21:59:50,NEWORD,1519,2188.5,23029,256130,256130
21:59:50,PAYMENT,1282,1572,294893,301712,301712
21:59:50,SLEV,1510,1756,2267,2267,2267
21:59:50,DELIVERY,2726,2910,78215,78215,78215
21:59:50,OSTAT,653,722.5,792,792,792
21:59:52,NEWORD,1448,2016,2838,81843,231394
21:59:52,PAYMENT,1085,1462,1860,67078,202442
21:59:52,SLEV,1421,1576,1788,3058,3058
21:59:52,DELIVERY,2281,2732,2936,93508,93508
21:59:52,OSTAT,487,682,797,904,904
21:59:54,NEWORD,1425,2090,2649,180980,210264
21:59:54,PAYMENT,1122,1504.5,2039,59629,240230
21:59:54,SLEV,1419,1637,1995,1999,1999
21:59:54,DELIVERY,2569,2838,3420,54038,54038
21:59:54,OSTAT,542,703,889,1138,1138
21:59:56,NEWORD,19513,68360,242868,242868,242868
21:59:56,PAYMENT,58988,126098,271252,271252,271252
21:59:56,SLEV,2345,2472.5,2600,2600,2600
21:59:58,NEWORD,1426,1949,2793,52513,219336
21:59:58,PAYMENT,1051,1424.5,2971,84204,232383
21:59:58,SLEV,1415,1531,2093,2416,2416
21:59:58,DELIVERY,2406,2620,3151,3462,3462
21:59:58,OSTAT,580,648,804,983,983
22:00:00,NEWORD,1380,1912.5,2447,54354,195189
22:00:00,PAYMENT,1120,1424,2209,74154,228932
22:00:00,SLEV,1320,1489,1625,1686,1686
22:00:00,DELIVERY,2094,2653.5,3047,3319,3319
22:00:00,OSTAT,496,610,866,1019,1019
22:00:02,NEWORD,1559,2080,2674,174446,280069
22:00:02,PAYMENT,1203,1527,2600,77074,185947
22:00:02,SLEV,1515,1707,2633,2872,2872
22:00:02,DELIVERY,2523,2986,82298,83957,83957
22:00:02,OSTAT,634,771,1010,1033,1033
22:00:04,NEWORD,1523,2057.5,3101,89080,195045
22:00:04,PAYMENT,1184,1488.5,1970,79377,196484
22:00:04,SLEV,1482,1690,2205,3317,3317
22:00:04,DELIVERY,2252,2668,3335,3344,3344
22:00:04,OSTAT,549,692.5,820,964,964
22:00:06,NEWORD,1566,2090,2860,137475,202966
22:00:06,PAYMENT,1115,1461,2134,4691,73932
22:00:06,SLEV,1413,1952,2331,2424,2424
22:00:06,DELIVERY,2062,2888,3597,3818,3818
22:00:06,OSTAT,582,787.5,1045,1070,1070
22:00:08,NEWORD,1377,1907,2485,80648,216777
22:00:08,PAYMENT,1168,1457,3005,100990,286081
22:00:08,SLEV,1428,1730,2086,2879,2879
22:00:08,DELIVERY,2226,2889,3422,23293,23293
22:00:08,OSTAT,587,724,897,983,983
22:00:10,NEWORD,1397,1863,2329,72222,217619
22:00:10,PAYMENT,1119,1416.5,1824,53780,221764
22:00:10,SLEV,1420,1614,1680,1778,1778
22:00:10,DELIVERY,2178,2632,3509,40640,40640
22:00:10,OSTAT,524,717,853,1141,1141
22:00:12,NEWORD,1472,1902.5,2726,124833,262203
22:00:12,PAYMENT,1104,1408,2995,36510,198122
22:00:12,SLEV,1414,1580,1733,2104,2104
22:00:12,DELIVERY,2314,2609.5,2986,3239,3239
22:00:12,OSTAT,501,623,824,1124,1124
22:00:14,NEWORD,18345,29554,203166,211474,211474
22:00:14,PAYMENT,21706,26111,133078,219539,219539
22:00:14,DELIVERY,159644,159644,159644,159644,159644
22:00:14,OSTAT,753,844.5,936,936,936
22:00:16,NEWORD,2139,2956.5,209066,210531,210531
22:00:16,PAYMENT,1600,21377,204932,272403,272403
22:00:16,SLEV,1843,2450,2552,2552,2552
22:00:16,DELIVERY,20037,20300,20563,20563,20563
22:00:16,OSTAT,935,984,1302,1302,1302
22:00:18,NEWORD,1529,2472.5,3385,67592,161075
22:00:18,PAYMENT,1201,1710,2401,3385,242535
22:00:18,SLEV,1613,2272,2665,2712,2712
22:00:18,DELIVERY,2798,3967,4867,4887,4887
22:00:18,OSTAT,589,959,1372,1580,1580
22:00:20,NEWORD,1401,2041,2539,64113,188680
22:00:20,PAYMENT,1066,1435.5,1909,70559,172503
22:00:20,SLEV,1416,1907.5,2090,2471,2471
22:00:20,DELIVERY,2324,3896,4478,190910,190910
22:00:20,OSTAT,537,767.5,893,1010,1010
22:00:22,NEWORD,1426,1920,2660,169663,430022
22:00:22,PAYMENT,1120,1385,67807,127891,222594
22:00:22,SLEV,1417,1746.5,2095,2095,2095
22:00:22,DELIVERY,3195,4625,228676,228676,228676
22:00:22,OSTAT,588,672,785,785,785
22:00:24,NEWORD,1515,2487,3267,67167,210021
22:00:24,PAYMENT,1205,1728,2460,74100,153810
22:00:24,SLEV,1660,2322,2891,3073,3073
22:00:24,DELIVERY,3097,3794.5,4440,6806,6806
22:00:24,OSTAT,575,744,1400.5,1659,1659
22:00:26,NEWORD,1312,2011.5,3161,93589,221930
22:00:26,PAYMENT,1106,1533,2419,44149,179473
